user_id,user_name,session_number,hour,time_slot,status,start_time,end_time,planned_duration,actual_duration,pause_count,total_break_mins,productivity_score,pre_mood,pre_energy,pre_motivation,pre_goal_difficulty,pre_session_type,pre_environment,pre_music_type,notification_count,distraction_taps,unlock_count,post_productivity,post_focus,post_satisfaction,post_distraction
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,15,5,morning,COMPLETED,2025-10-19 05:54:43.837856,2025-10-19 06:24:43.837856,60,30,1,8,69.83,2,4,4,3,TEST,QUIET,,1,1,2,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,16,14,afternoon,COMPLETED,2025-10-19 14:42:43.837856,2025-10-19 15:12:43.837856,60,30,0,3,63.17,1,3,4,1,TEST,NOISY,,3,2,0,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,17,8,morning,COMPLETED,2025-10-19 08:23:43.837856,2025-10-19 09:08:43.837856,90,45,3,7,47.33,4,2,4,5,WRITING,MUSIC,LOFI,3,3,1,3,3,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,20,9,morning,COMPLETED,2025-10-19 09:58:43.837856,2025-10-19 10:33:43.837856,25,35,1,4,45.5,2,3,3,3,WRITING,QUIET,,3,1,2,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,21,17,evening,COMPLETED,2025-10-20 17:13:43.837856,2025-10-20 17:57:43.837856,45,44,0,5,57.06,2,4,2,3,WRITING,MUSIC,AMBIENT,1,0,2,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,25,10,morning,COMPLETED,2025-10-24 10:25:43.837856,2025-10-24 10:55:43.837856,25,30,0,8,77.67,2,4,5,2,READING,NOISY,,1,4,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,26,12,afternoon,COMPLETED,2025-10-25 12:11:43.837856,2025-10-25 13:41:43.837856,60,90,0,6,46.33,5,3,2,3,READING,QUIET,,3,1,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,27,15,afternoon,COMPLETED,2025-10-25 15:17:43.837856,2025-10-25 15:47:43.837856,60,30,1,10,69.5,4,4,5,1,READING,QUIET,,2,1,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,28,8,morning,COMPLETED,2025-10-25 08:33:43.837856,2025-10-25 10:39:43.837856,90,126,0,0,72.0,2,4,4,5,WRITING,QUIET,,3,2,1,4,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,32,23,night,COMPLETED,2025-10-27 23:07:43.837856,2025-10-28 00:37:43.837856,60,90,0,6,46.33,3,2,3,2,TEST,QUIET,,1,3,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,34,18,evening,COMPLETED,2025-10-28 18:04:43.837856,2025-10-28 21:04:43.837856,120,180,0,10,32.67,5,3,1,2,READING,MUSIC,LOFI,2,3,0,1,2,1,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,36,22,night,COMPLETED,2025-10-30 22:43:43.837856,2025-10-30 23:05:43.837856,45,22,0,4,44.67,4,3,2,3,READING,QUIET,,3,3,2,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,37,14,afternoon,COMPLETED,2025-10-31 14:19:43.837856,2025-10-31 15:49:43.837856,60,90,1,5,30.67,3,3,1,2,TEST,QUIET,,2,3,3,1,2,1,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,39,9,morning,COMPLETED,2025-11-03 09:21:43.837856,2025-11-03 09:51:43.837856,60,30,3,2,67.83,2,4,4,1,READING,QUIET,,0,4,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,41,9,morning,COMPLETED,2025-11-03 09:27:43.837856,2025-11-03 10:24:43.837856,60,57,2,3,51.17,3,3,3,2,OTHER,MUSIC,LOFI,2,3,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,42,13,afternoon,COMPLETED,2025-11-03 13:44:43.837856,2025-11-03 15:14:43.837856,60,90,1,5,36.0,4,2,3,4,TEST,MUSIC,AMBIENT,3,6,0,2,2,1,FEW
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,44,12,afternoon,COMPLETED,2025-11-04 12:27:43.837856,2025-11-04 13:34:43.837856,45,67,0,5,64.39,2,4,3,3,OTHER,MUSIC,LOFI,1,1,0,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,46,8,morning,COMPLETED,2025-11-04 08:32:43.837856,2025-11-04 08:44:43.837856,25,12,2,5,70.17,2,5,4,3,OTHER,MUSIC,AMBIENT,2,0,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,47,6,morning,COMPLETED,2025-11-04 06:28:43.837856,2025-11-04 07:38:43.837856,60,70,1,3,78.33,3,4,4,3,READING,NOISY,,4,1,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,49,12,afternoon,COMPLETED,2025-11-04 12:08:43.837856,2025-11-04 12:54:43.837856,45,46,2,0,65.56,3,5,3,3,TEST,QUIET,,2,1,0,3,2,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,50,6,morning,COMPLETED,2025-11-05 06:22:43.837856,2025-11-05 06:52:43.837856,25,30,2,2,44.33,3,2,3,5,WRITING,NOISY,,1,1,2,2,2,1,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,52,16,afternoon,COMPLETED,2025-11-06 16:03:43.837856,2025-11-06 16:33:43.837856,60,30,1,8,42.17,1,3,2,1,TEST,NOISY,,2,3,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,58,6,morning,COMPLETED,2025-11-10 06:09:43.837856,2025-11-10 06:37:43.837856,45,28,1,7,58.11,4,4,3,4,TEST,QUIET,,0,1,1,3,3,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,59,7,morning,COMPLETED,2025-11-11 07:01:43.837856,2025-11-11 09:16:43.837856,90,135,1,7,69.67,2,4,4,3,OTHER,NOISY,,3,2,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,60,9,morning,COMPLETED,2025-11-11 09:21:43.837856,2025-11-11 10:18:43.837856,45,57,0,2,80.0,3,4,5,1,TEST,MUSIC,CLASSICAL,1,2,1,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,63,15,afternoon,COMPLETED,2025-11-12 15:37:43.837856,2025-11-12 17:16:43.837856,90,99,2,1,52.5,4,2,3,1,TEST,QUIET,,2,0,1,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,64,13,afternoon,COMPLETED,2025-11-13 13:48:43.837856,2025-11-13 15:17:43.837856,60,89,1,8,43.83,4,3,3,2,WRITING,MUSIC,OTHER,2,1,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,67,13,afternoon,COMPLETED,2025-11-14 13:16:43.837856,2025-11-14 14:04:43.837856,90,48,0,4,64.0,1,3,4,3,READING,QUIET,,2,1,1,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,68,13,afternoon,COMPLETED,2025-11-14 13:17:43.837856,2025-11-14 14:03:43.837856,90,46,2,7,58.39,3,2,4,3,TEST,QUIET,,1,1,0,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,70,23,night,COMPLETED,2025-11-16 23:56:43.837856,2025-11-17 00:26:43.837856,60,30,2,4,27.33,3,1,1,3,TEST,MUSIC,AMBIENT,2,5,3,1,2,1,FEW
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,71,11,morning,COMPLETED,2025-11-16 11:00:43.837856,2025-11-16 11:48:43.837856,45,48,0,7,76.83,2,5,4,3,TEST,MUSIC,OTHER,4,6,1,4,3,4,FEW
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,73,12,afternoon,COMPLETED,2025-11-17 12:56:43.837856,2025-11-17 13:56:43.837856,120,60,3,3,39.67,3,2,3,2,TEST,QUIET,,2,3,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,74,15,afternoon,COMPLETED,2025-11-18 15:01:43.837856,2025-11-18 15:31:43.837856,60,30,0,6,43.67,2,2,3,2,WRITING,QUIET,,4,3,1,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,75,17,evening,COMPLETED,2025-11-18 17:03:43.837856,2025-11-18 17:40:43.837856,25,37,0,6,62.07,1,1,5,2,WRITING,QUIET,,3,0,2,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,76,5,morning,COMPLETED,2025-11-18 05:37:43.837856,2025-11-18 06:22:43.837856,90,45,3,3,41.0,3,4,2,2,TEST,NOISY,,2,0,1,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,77,15,afternoon,COMPLETED,2025-11-18 15:40:43.837856,2025-11-18 16:08:43.837856,25,28,1,6,78.43,1,3,5,1,TEST,MUSIC,AMBIENT,2,2,0,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,80,15,afternoon,COMPLETED,2025-11-21 15:51:43.837856,2025-11-21 16:21:43.837856,60,30,0,6,52.67,2,2,3,3,WRITING,QUIET,,2,0,0,2,3,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,81,14,afternoon,COMPLETED,2025-11-21 14:44:43.837856,2025-11-21 15:33:43.837856,45,49,2,10,61.56,5,2,4,2,WRITING,QUIET,,1,4,2,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,82,12,afternoon,COMPLETED,2025-11-21 12:14:43.837856,2025-11-21 12:26:43.837856,25,12,1,5,39.33,3,2,3,4,WRITING,QUIET,,3,1,0,2,2,1,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,83,11,morning,COMPLETED,2025-11-22 11:35:43.837856,2025-11-22 12:13:43.837856,45,38,0,1,57.72,4,3,2,1,READING,MUSIC,OTHER,0,0,1,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,84,14,afternoon,COMPLETED,2025-11-22 14:28:43.837856,2025-11-22 15:35:43.837856,45,67,1,3,69.89,1,4,4,3,READING,NOISY,,3,3,2,4,3,4,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,87,7,morning,COMPLETED,2025-11-26 07:52:43.837856,2025-11-26 08:10:43.837856,25,18,2,4,62.07,2,3,4,3,WRITING,NOISY,,3,0,2,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,88,14,afternoon,COMPLETED,2025-11-26 14:23:43.837856,2025-11-26 15:14:43.837856,60,51,1,7,67.67,4,3,3,3,TEST,MUSIC,LOFI,1,1,0,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,91,15,afternoon,COMPLETED,2025-11-29 15:11:43.837856,2025-11-29 15:33:43.837856,45,22,0,4,58.33,2,4,3,3,READING,QUIET,,1,1,2,3,2,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,93,16,afternoon,COMPLETED,2025-12-02 16:22:43.837856,2025-12-02 17:39:43.837856,90,77,1,6,46.61,3,4,2,4,WRITING,MUSIC,AMBIENT,1,2,0,2,2,1,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,95,16,afternoon,COMPLETED,2025-12-04 16:40:43.837856,2025-12-04 18:54:43.837856,90,134,4,5,39.06,3,3,2,3,OTHER,MUSIC,AMBIENT,0,1,0,2,2,2,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,97,23,night,COMPLETED,2025-12-05 23:38:43.837856,2025-12-06 00:23:43.837856,90,45,0,7,61.83,2,3,4,3,WRITING,QUIET,,2,2,0,3,3,3,NONE
a5121183-b6d8-4c49-8d6a-d0da635779b3,Inconsistent 2,100,15,afternoon,COMPLETED,2025-12-06 15:03:43.837856,2025-12-06 16:10:43.837856,45,67,2,1,35.72,5,3,2,4,READING,MUSIC,CLASSICAL,3,4,2,2,2,1,FEW
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,1,9,morning,COMPLETED,2025-10-07 09:49:43.842317,2025-10-07 10:19:43.842317,60,30,0,0,75.67,2,4,5,1,WRITING,NOISY,,2,1,2,4,3,4,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,2,12,afternoon,COMPLETED,2025-10-08 12:03:43.842317,2025-10-08 14:08:43.842317,120,125,1,0,55.33,3,4,2,3,TEST,MUSIC,AMBIENT,1,4,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,6,19,evening,COMPLETED,2025-10-10 19:20:43.842317,2025-10-10 19:32:43.842317,25,12,0,8,35.0,2,1,2,3,WRITING,NOISY,,1,1,1,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,7,11,morning,COMPLETED,2025-10-11 11:52:43.842317,2025-10-11 12:14:43.842317,45,22,1,7,53.67,4,4,3,2,OTHER,MUSIC,AMBIENT,4,1,0,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,8,11,morning,COMPLETED,2025-10-12 11:30:43.842317,2025-10-12 11:52:43.842317,45,22,1,0,48.83,1,3,2,2,TEST,QUIET,,0,1,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,10,17,evening,COMPLETED,2025-10-12 17:20:43.842317,2025-10-12 18:45:43.842317,60,85,1,0,37.5,1,1,1,2,READING,MUSIC,LOFI,2,2,0,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,11,16,afternoon,COMPLETED,2025-10-13 16:11:43.842317,2025-10-13 17:18:43.842317,45,67,1,2,44.72,4,3,3,2,OTHER,NOISY,,1,5,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,12,14,afternoon,COMPLETED,2025-10-13 14:55:43.842317,2025-10-13 16:02:43.842317,45,67,2,1,41.39,1,3,2,2,READING,NOISY,,3,4,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,14,13,afternoon,COMPLETED,2025-10-14 13:32:43.842317,2025-10-14 14:37:43.842317,60,65,2,4,51.33,2,3,2,3,WRITING,NOISY,,2,1,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,16,13,afternoon,COMPLETED,2025-10-14 13:36:43.842317,2025-10-14 13:48:43.842317,25,12,0,2,47.67,4,4,2,3,TEST,MUSIC,OTHER,2,2,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,17,5,morning,COMPLETED,2025-10-15 05:47:43.842317,2025-10-15 06:49:43.842317,90,62,0,12,42.11,4,4,2,4,OTHER,QUIET,,1,3,0,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,19,15,afternoon,COMPLETED,2025-10-17 15:09:43.842317,2025-10-17 16:04:43.842317,45,55,0,2,43.56,4,2,2,2,WRITING,MUSIC,OTHER,0,3,0,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,20,19,evening,COMPLETED,2025-10-18 19:49:43.842317,2025-10-18 22:49:43.842317,120,180,1,3,46.0,2,3,3,2,TEST,NOISY,,2,1,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,23,9,morning,COMPLETED,2025-10-21 09:07:43.842317,2025-10-21 10:00:43.842317,60,53,2,2,58.33,2,4,3,4,READING,QUIET,,0,2,0,3,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,25,13,afternoon,COMPLETED,2025-10-23 13:03:43.842317,2025-10-23 13:46:43.842317,45,43,2,3,47.61,2,3,2,5,TEST,NOISY,,2,1,0,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,26,9,morning,COMPLETED,2025-10-23 09:23:43.842317,2025-10-23 09:45:43.842317,45,22,1,8,42.17,3,2,4,2,TEST,QUIET,,5,0,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,29,23,night,COMPLETED,2025-10-25 23:22:43.842317,2025-10-25 23:41:43.842317,25,19,2,0,56.53,2,3,4,2,READING,QUIET,,3,4,3,3,2,3,FEW
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,31,13,afternoon,COMPLETED,2025-10-25 13:56:43.842317,2025-10-25 15:06:43.842317,60,70,3,8,44.5,2,4,1,1,WRITING,QUIET,,1,0,3,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,32,10,morning,COMPLETED,2025-10-25 10:06:43.842317,2025-10-25 10:37:43.842317,45,31,1,5,48.78,2,3,3,3,READING,NOISY,,2,0,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,37,9,morning,COMPLETED,2025-10-28 09:10:43.842317,2025-10-28 10:17:43.842317,45,67,2,0,43.89,4,3,3,3,TEST,NOISY,,3,1,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,38,8,morning,COMPLETED,2025-10-28 08:01:43.842317,2025-10-28 08:23:43.842317,25,22,2,1,64.43,2,3,4,3,WRITING,MUSIC,OTHER,1,0,0,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,40,16,afternoon,COMPLETED,2025-10-29 16:09:43.842317,2025-10-29 18:24:43.842317,90,135,1,6,38.17,2,4,2,5,READING,QUIET,,4,1,0,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,42,5,morning,COMPLETED,2025-10-30 05:46:43.842317,2025-10-30 06:46:43.842317,120,60,2,2,45.33,2,3,3,3,TEST,NOISY,,0,0,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,43,12,afternoon,COMPLETED,2025-10-31 12:11:43.842317,2025-10-31 12:40:43.842317,45,29,0,2,38.89,4,2,2,1,READING,MUSIC,OTHER,2,3,1,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,45,20,evening,COMPLETED,2025-11-02 20:42:43.842317,2025-11-02 22:12:43.842317,60,90,1,7,44.67,4,3,3,3,TEST,QUIET,,0,2,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,48,16,afternoon,COMPLETED,2025-11-06 16:15:43.842317,2025-11-06 17:22:43.842317,45,67,2,0,40.89,4,2,3,4,READING,MUSIC,LOFI,0,2,0,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,50,10,morning,COMPLETED,2025-11-06 10:18:43.842317,2025-11-06 12:33:43.842317,90,135,2,4,47.67,2,3,4,4,OTHER,NOISY,,2,1,2,3,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,51,11,morning,COMPLETED,2025-11-07 11:09:43.842317,2025-11-07 11:39:43.842317,45,30,1,3,59.0,2,4,3,1,TEST,MUSIC,AMBIENT,4,1,0,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,52,5,morning,COMPLETED,2025-11-08 05:20:43.842317,2025-11-08 06:20:43.842317,120,60,2,11,32.5,4,3,2,4,WRITING,QUIET,,3,1,2,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,54,10,morning,COMPLETED,2025-11-10 10:08:43.842317,2025-11-10 10:43:43.842317,45,35,1,4,51.06,3,2,3,3,TEST,QUIET,,2,1,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,56,23,night,COMPLETED,2025-11-12 23:32:43.842317,2025-11-13 00:57:43.842317,120,85,1,6,38.33,2,3,1,1,READING,QUIET,,1,0,1,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,57,14,afternoon,COMPLETED,2025-11-12 14:27:43.842317,2025-11-12 14:49:43.842317,45,22,2,5,38.5,3,2,3,3,TEST,QUIET,,4,4,1,2,2,2,FEW
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,58,7,morning,COMPLETED,2025-11-13 07:44:43.842317,2025-11-13 08:51:43.842317,45,67,0,6,43.89,5,2,3,1,WRITING,MUSIC,OTHER,4,3,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,59,12,afternoon,COMPLETED,2025-11-13 12:35:43.842317,2025-11-13 13:53:43.842317,90,78,0,4,54.67,1,3,3,3,READING,QUIET,,2,1,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,61,10,morning,COMPLETED,2025-11-15 10:23:43.842317,2025-11-15 11:57:43.842317,90,94,1,6,62.61,3,4,4,2,READING,NOISY,,2,2,2,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,62,17,evening,COMPLETED,2025-11-15 17:23:43.842317,2025-11-15 18:48:43.842317,60,85,1,5,46.0,5,2,3,3,TEST,MUSIC,CLASSICAL,2,1,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,63,10,morning,COMPLETED,2025-11-15 10:35:43.842317,2025-11-15 12:11:43.842317,90,96,0,0,67.0,1,3,4,1,OTHER,NOISY,,1,2,4,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,65,15,afternoon,COMPLETED,2025-11-17 15:13:43.842317,2025-11-17 17:12:43.842317,120,119,1,6,46.67,2,3,3,4,WRITING,NOISY,,4,3,0,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,66,11,morning,COMPLETED,2025-11-17 11:17:43.842317,2025-11-17 13:32:43.842317,90,135,0,6,58.0,3,4,3,3,TEST,MUSIC,CLASSICAL,3,0,0,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,67,11,morning,COMPLETED,2025-11-18 11:01:43.842317,2025-11-18 14:01:43.842317,120,180,2,6,49.67,2,5,2,3,WRITING,NOISY,,5,2,1,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,68,10,morning,COMPLETED,2025-11-19 10:10:43.842317,2025-11-19 10:55:43.842317,90,45,2,2,51.0,3,4,4,1,TEST,MUSIC,OTHER,9,0,0,3,2,3,FEW
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,69,15,afternoon,COMPLETED,2025-11-19 15:25:43.842317,2025-11-19 16:20:43.842317,60,55,0,6,63.0,1,4,4,2,WRITING,QUIET,,2,5,1,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,72,17,evening,COMPLETED,2025-11-22 17:36:43.842317,2025-11-22 18:13:43.842317,25,37,2,3,44.57,2,3,3,3,WRITING,QUIET,,1,1,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,74,17,evening,COMPLETED,2025-11-24 17:09:43.842317,2025-11-24 17:25:43.842317,25,16,3,3,42.47,2,4,1,1,READING,NOISY,,2,1,2,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,76,12,afternoon,COMPLETED,2025-11-26 12:09:43.842317,2025-11-26 13:09:43.842317,120,60,2,0,49.67,4,4,3,4,WRITING,QUIET,,2,3,0,3,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,77,11,morning,COMPLETED,2025-11-26 11:50:43.842317,2025-11-26 12:30:43.842317,45,40,1,3,51.78,2,3,2,3,OTHER,MUSIC,CLASSICAL,2,4,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,78,16,afternoon,COMPLETED,2025-11-26 16:42:43.842317,2025-11-26 18:57:43.842317,90,135,1,2,43.17,4,4,2,3,WRITING,MUSIC,LOFI,5,2,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,79,6,morning,COMPLETED,2025-11-27 06:17:43.842317,2025-11-27 07:15:43.842317,90,58,0,6,42.89,3,3,3,4,TEST,MUSIC,AMBIENT,0,4,2,2,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,80,10,morning,COMPLETED,2025-11-28 10:49:43.842317,2025-11-28 11:11:43.842317,45,22,1,5,44.33,2,3,3,3,TEST,QUIET,,3,0,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,81,5,morning,COMPLETED,2025-11-28 05:38:43.842317,2025-11-28 06:16:43.842317,60,38,0,1,52.83,3,3,2,2,WRITING,NOISY,,0,2,0,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,82,9,morning,COMPLETED,2025-11-29 09:50:43.842317,2025-11-29 11:01:43.842317,60,71,1,10,37.17,1,3,1,3,WRITING,QUIET,,2,2,0,1,2,1,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,84,13,afternoon,COMPLETED,2025-12-01 13:51:43.842317,2025-12-01 16:25:43.842317,120,154,1,1,31.33,3,2,1,2,TEST,MUSIC,CLASSICAL,6,2,1,1,1,1,FEW
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,86,13,afternoon,COMPLETED,2025-12-03 13:27:43.842317,2025-12-03 14:57:43.842317,60,90,1,6,42.5,5,3,2,3,WRITING,NOISY,,2,3,1,2,2,2,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,88,5,morning,COMPLETED,2025-12-05 05:01:43.842317,2025-12-05 05:56:43.842317,60,55,1,1,65.67,3,5,2,2,WRITING,NOISY,,1,2,1,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,92,10,morning,COMPLETED,2025-12-10 10:49:43.842317,2025-12-10 11:20:43.842317,45,31,3,6,52.28,1,4,3,1,OTHER,MUSIC,AMBIENT,1,4,1,3,2,3,NONE
b4c6d51f-d134-4e90-a1fc-5f7ecb571899,Inconsistent 3,94,7,morning,COMPLETED,2025-12-12 07:46:43.842317,2025-12-12 08:46:43.842317,120,60,1,3,40.33,3,3,3,4,READING,MUSIC,AMBIENT,1,3,0,2,2,1,NONE
